audit_id,generated_at_utc,doc_id,isin,name,severity,flag_type,category,description,evidence,financial_impact,recommendation,classification_asset_type,classification_asset_subtype,derived_asset_class,exposure_source,effective_equity_pct,effective_fixed_income_pct,effective_cash_pct,effective_other_pct,effective_sum_pct
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0112467450,LU0112467450,Nordea 1 - Global Stable Equity Fund BP EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada"", ""fi_missing_credit_data"", ""fi_missing_duration_data"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,99.74,0.0,0.26,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0113257694,LU0113257694,Schroder International Selection Fund EURO Corporate Bond A Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""missing_sectors"", ""missing_regions""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,FIXED_INCOME,CORPORATE_BOND,RF,economic_exposure,0.0,100.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0114722738,LU0114722738,Fidelity Funds - Global Financial Services Fund E-Acc-EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""unknown_region_key:Asia - Desarrollada"", ""unknown_region_key:Asia - Emergente"", ""fi_missing_credit_data"", ""fi_missing_duration_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0114723033,LU0114723033,Fidelity Funds - Global Industrials Fund E-Acc-EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=99.28"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.03,max_component=99.28""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_INDUSTRIALS,RV,asset_mix,99.28,0.03,0.69,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0114723033,LU0114723033,Fidelity Funds - Global Industrials Fund E-Acc-EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""unknown_region_key:Asia - Desarrollada"", ""regions_sum_overflow:200.00""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_INDUSTRIALS,RV,asset_mix,99.28,0.03,0.69,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115139569,LU0115139569,Invesco Funds - Invesco Global Consumer Trends Fund E Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,SECTOR_EQUITY_CONSUMER_CYCLICAL,RV,asset_mix,99.96,0.0,0.04,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115139569,LU0115139569,Invesco Funds - Invesco Global Consumer Trends Fund E Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=99.96"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.04,max_component=99.96"", ""credit_missing""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_CONSUMER_CYCLICAL,RV,asset_mix,99.96,0.0,0.04,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115139569,LU0115139569,Invesco Funds - Invesco Global Consumer Trends Fund E Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""unknown_region_key:Asia - Desarrollada"", ""regions_sum_overflow:200.02"", ""fi_missing_credit_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_CONSUMER_CYCLICAL,RV,asset_mix,99.96,0.0,0.04,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115141201,LU0115141201,Invesco Funds - Invesco Pan European Equity Fund E Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.77"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.05,max_component=98.77""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,EUROPE_EQUITY,RV,asset_mix,98.77,0.05,1.18,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115141201,LU0115141201,Invesco Funds - Invesco Pan European Equity Fund E Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,EUROPE_EQUITY,RV,asset_mix,98.77,0.05,1.18,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115143082,LU0115143082,Invesco Funds - Invesco Asia Opportunities Equity Fund E Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,THEMATIC_EQUITY,RV,asset_mix,96.29,0.0,3.71,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115143082,LU0115143082,Invesco Funds - Invesco Asia Opportunities Equity Fund E Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=96.29"", ""credit_missing""]; risk_flags=[""HIGH_EMERGING_RISK""]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,96.29,0.0,3.71,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115143082,LU0115143082,Invesco Funds - Invesco Asia Opportunities Equity Fund E Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada"", ""regions_sum_overflow:200.01"", ""fi_missing_credit_data"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,96.29,0.0,3.71,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115759606,LU0115759606,Fidelity Funds - America Fund E-Acc-EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,US_EQUITY,RV,asset_mix,98.05,0.44,1.51,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115759606,LU0115759606,Fidelity Funds - America Fund E-Acc-EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.05"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.44,max_component=98.05"", ""credit_missing""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,US_EQUITY,RV,asset_mix,98.05,0.44,1.51,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115759606,LU0115759606,Fidelity Funds - America Fund E-Acc-EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""fi_missing_credit_data"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,US_EQUITY,RV,asset_mix,98.05,0.44,1.51,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115765678,LU0115765678,Fidelity Funds - Iberia Fund E-Acc-EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.51""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,98.51,0.0,1.49,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115765678,LU0115765678,Fidelity Funds - Iberia Fund E-Acc-EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""regions_sum_overflow:200.00""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,98.51,0.0,1.49,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115769746,LU0115769746,Fidelity Funds - World Fund E-Acc-EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=96.61"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.04,max_component=96.61""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,96.61,0.25,3.1,0.04,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115769746,LU0115769746,Fidelity Funds - World Fund E-Acc-EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,96.61,0.25,3.1,0.04,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115773425,LU0115773425,Fidelity Funds - Global Technology Fund E-Acc-EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""unknown_region_key:Oriente Medio / África"", ""unknown_region_key:Asia - Desarrollada"", ""unknown_region_key:Asia - Emergente"", ""fi_missing_credit_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,EQUITY,SECTOR_EQUITY_TECH,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117843481,LU0117843481,JPMorgan Funds - Taiwan Fund A (dist) - USD,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,99.9,0.0,0.1,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117843481,LU0117843481,JPMorgan Funds - Taiwan Fund A (dist) - USD,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=99.9"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.1,max_component=99.9"", ""credit_missing""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,99.9,0.0,0.1,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117843481,LU0117843481,JPMorgan Funds - Taiwan Fund A (dist) - USD,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Asia - Desarrollada"", ""regions_sum_overflow:200.00"", ""fi_missing_credit_data"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,99.9,0.0,0.1,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117843721,LU0117843721,JPMorgan Funds - Taiwan Fund D (acc) - USD,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""duration_inferred_weak"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,98.81,0.0,1.18,0.01,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117843721,LU0117843721,JPMorgan Funds - Taiwan Fund D (acc) - USD,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.81"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.01,max_component=98.81"", ""credit_missing"", ""duration_inferred_weak""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,98.81,0.0,1.18,0.01,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117843721,LU0117843721,JPMorgan Funds - Taiwan Fund D (acc) - USD,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada"", ""fi_missing_credit_data"", ""fi_missing_duration_data"", ""fi_duration_inferred_weak"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,98.81,0.0,1.18,0.01,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858166,LU0117858166,JPMorgan Funds - Euroland Equity Fund D (acc) - EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""fi_missing_credit_data"", ""fi_missing_duration_data"", ""missing_rating_stars""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,EQUITY,EUROZONE_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858596,LU0117858596,JPMorgan Funds - Europe Equity Fund D (acc) - EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""duration_inferred_weak"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,EUROPE_EQUITY,RV,asset_mix,97.18,0.09,1.68,1.05,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858596,LU0117858596,JPMorgan Funds - Europe Equity Fund D (acc) - EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=97.18"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.09,max_component=97.18"", ""credit_missing"", ""duration_inferred_weak""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,EUROPE_EQUITY,RV,asset_mix,97.18,0.09,1.68,1.05,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858596,LU0117858596,JPMorgan Funds - Europe Equity Fund D (acc) - EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""regions_sum_overflow:199.99"", ""fi_missing_credit_data"", ""fi_missing_duration_data"", ""fi_duration_inferred_weak"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,EUROPE_EQUITY,RV,asset_mix,97.18,0.09,1.68,1.05,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858679,LU0117858679,JPMorgan Funds - Europe Strategic Growth Fund D (acc) - EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""HEURISTIC_STYLE_DEDUCTION""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,EQUITY,EUROPE_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858679,LU0117858679,JPMorgan Funds - Europe Strategic Growth Fund D (acc) - EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""unknown_region_key:Oriente Medio / África"", ""fi_missing_credit_data"", ""fi_missing_duration_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,EQUITY,EUROPE_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858752,LU0117858752,JPMorgan Funds - Europe Strategic Value Fund D (acc) - EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""duration_inferred_weak"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,EUROPE_EQUITY,RV,asset_mix,96.66,0.12,2.78,0.45,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858752,LU0117858752,JPMorgan Funds - Europe Strategic Value Fund D (acc) - EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=96.66"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.12,max_component=96.66"", ""credit_missing"", ""duration_inferred_weak""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,EUROPE_EQUITY,RV,asset_mix,96.66,0.12,2.78,0.45,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858752,LU0117858752,JPMorgan Funds - Europe Strategic Value Fund D (acc) - EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""regions_sum_overflow:200.01"", ""fi_missing_credit_data"", ""fi_missing_duration_data"", ""fi_duration_inferred_weak"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,EUROPE_EQUITY,RV,asset_mix,96.66,0.12,2.78,0.45,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117859560,LU0117859560,JPMorgan Funds - Europe Small Cap Fund D (acc) - EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.34"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.02,max_component=98.34""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,98.34,0.02,1.23,0.41,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117859560,LU0117859560,JPMorgan Funds - Europe Small Cap Fund D (acc) - EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""regions_sum_overflow:199.99""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,98.34,0.02,1.23,0.41,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117884675,LU0117884675,JPMorgan Funds - Europe Dynamic Technologies Fund D (acc) - EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.13"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.01,max_component=98.13""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,98.13,0.01,1.85,0.0,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117884675,LU0117884675,JPMorgan Funds - Europe Dynamic Technologies Fund D (acc) - EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa/O. Medio/Africa"", ""unknown_region_key:Asia - Desarrollada"", ""regions_sum_overflow:200.00""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,98.13,0.01,1.85,0.0,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119063039,LU0119063039,JPMorgan Funds - Europe Dynamic Fund D (acc) - EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=95.29"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.12,max_component=95.29""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,EUROPE_EQUITY,RV,asset_mix,95.29,0.12,4.59,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119195963,LU0119195963,Goldman Sachs Patrimonial Balanced - P Cap EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""REGION_PRIMARY_BORDERLINE""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,MIXED,MODERATE_ALLOCATION,Mixto,economic_exposure,50.0,50.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119195963,LU0119195963,Goldman Sachs Patrimonial Balanced - P Cap EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""unknown_region_key:Oriente Medio / África"", ""unknown_region_key:Asia - Desarrollada"", ""unknown_region_key:Asia - Emergente"", ""fi_missing_credit_data"", ""asset_allocation_sum_mismatch:108.72""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,MIXED,MODERATE_ALLOCATION,Mixto,economic_exposure,50.0,50.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119620416,LU0119620416,Morgan Stanley Investment Funds - Global Brands Fund A,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.43"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.75,max_component=98.43""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,98.43,0.75,1.49,0.0,100.67
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119750205,LU0119750205,Invesco Funds - Invesco Sustainable Pan European Systematic Equity Fund A Acc,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,THEMATIC_EQUITY,RV,asset_mix,99.22,0.0,0.78,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119750205,LU0119750205,Invesco Funds - Invesco Sustainable Pan European Systematic Equity Fund A Acc,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=99.22"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.78,max_component=99.22"", ""credit_missing""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.22,0.0,0.78,0.0,100.0
