audit_id,generated_at_utc,doc_id,isin,name,source_flag,confidence,decision_reason,scale_bucket,raw_sum,normalized_sum_x100,computed_normalized_sum_x100,equity_raw,fixed_income_raw,cash_raw,other_raw,equity_x100,fixed_income_x100,cash_x100,other_x100,x100_sum_in_95_105,raw_sum_in_0_95_1_05,parse_error,classification_asset_type,classification_asset_subtype,derived_asset_class,sem0_effective_equity_pct,sem0_effective_fixed_income_pct,sem0_effective_cash_pct,sem0_effective_other_pct,sem0_evidence
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0248173006,LU0248173006,Schroder International Selection Fund Emerging Asia B Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9912,0.0,0.0088,0.0,99.12,0.0,0.88,0.0,True,True,,equity,THEMATIC_EQUITY,RV,99.12,0.0,0.88,0.0,"raw_sum=1; raw_components={""cash"": 0.0088, ""equity"": 0.9912, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0248174152,LU0248174152,Schroder International Selection Fund Emerging Asia A1 Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9912,0.0,0.0088,0.0,99.12,0.0,0.88,0.0,True,True,,equity,THEMATIC_EQUITY,RV,99.12,0.0,0.88,0.0,"raw_sum=1; raw_components={""cash"": 0.0088, ""equity"": 0.9912, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0248181363,LU0248181363,Schroder International Selection Fund Latin American A Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.958439,0.0,0.0,0.041561,95.8439,0.0,0.0,4.1561,True,True,,equity,GLOBAL_EQUITY,RV,95.8439,0.0,0.0,4.1561,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.958439, ""fixed_income"": 0.0, ""other"": 0.041561}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0248183815,LU0248183815,Schroder International Selection Fund Latin American B Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.958439,0.0,0.0,0.041561,95.8439,0.0,0.0,4.1561,True,True,,equity,GLOBAL_EQUITY,RV,95.8439,0.0,0.0,4.1561,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.958439, ""fixed_income"": 0.0, ""other"": 0.041561}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0248183906,LU0248183906,Schroder International Selection Fund Asian Opportunities B Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9887,0.0,0.0113,0.0,98.87,0.0,1.13,0.0,True,True,,equity,THEMATIC_EQUITY,RV,98.87,0.0,1.13,0.0,"raw_sum=1; raw_components={""cash"": 0.0113, ""equity"": 0.9887, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0248184383,LU0248184383,Schroder International Selection Fund Latin American A1 Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.958439,0.0,0.0,0.041561,95.8439,0.0,0.0,4.1561,True,True,,equity,GLOBAL_EQUITY,RV,95.8439,0.0,0.0,4.1561,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.958439, ""fixed_income"": 0.0, ""other"": 0.041561}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0248184466,LU0248184466,Schroder International Selection Fund Asian Opportunities A Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9914,0.0,0.0086,0.0,99.14,0.0,0.86,0.0,True,True,,equity,THEMATIC_EQUITY,RV,99.14,0.0,0.86,0.0,"raw_sum=1; raw_components={""cash"": 0.0086, ""equity"": 0.9914, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0251807987,LU0251807987,BNP Paribas Funds Japan Small Cap Classic EUR Capitalisation,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0002,100.02,100.02,0.9423,0.0,0.0579,0.0,94.23,0.0,5.79,0.0,True,True,,equity,THEMATIC_EQUITY,RV,94.23,0.0,5.79,0.0,"raw_sum=1.0002; raw_components={""cash"": 0.0579, ""equity"": 0.9423, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100.02"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0251853072,LU0251853072,AB SICAV I-International Health Care Portfolio Class A EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9824,0.0,0.0176,0.0,98.24,0.0,1.76,0.0,True,True,,equity,SECTOR_EQUITY_HEALTHCARE,RV,98.24,0.0,1.76,0.0,"raw_sum=1; raw_components={""cash"": 0.0176, ""equity"": 0.9824, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0252500524,LU0252500524,JPMorgan Funds - EUR Money Market VNAV Fund D (acc) - EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,True,True,,money_market,MONEY_MARKET,Monetario,0.0,0.0,100.0,0.0,"raw_sum=1; raw_components={""cash"": 1.0, ""equity"": 0.0, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0254836850,LU0254836850,Robeco Capital Growth Funds - Robeco Emerging Stars Equities D EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.9864,0.0,0.0137,0.0,98.64,0.0,1.37,0.0,True,True,,equity,THEMATIC_EQUITY,RV,98.64,0.0,1.37,0.0,"raw_sum=1.0001; raw_components={""cash"": 0.0137, ""equity"": 0.9864, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0256839860,LU0256839860,Allianz Global Investors Fund - Allianz Europe Equity Growth CT EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,0.9999,99.99,99.99,0.9775,0.0,0.008,0.0144,97.75,0.0,0.8,1.44,True,True,,equity,GLOBAL_EQUITY,RV,97.75,0.0,0.8,1.44,"raw_sum=0.9999; raw_components={""cash"": 0.008, ""equity"": 0.9775, ""fixed_income"": 0.0, ""other"": 0.0144}; normalized_sum=99.99"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0260085492,LU0260085492,Jupiter European Growth Class L EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9862,0.0,0.0119,0.0019,98.62,0.0,1.19,0.19,True,True,,equity,EUROPE_EQUITY,RV,98.62,0.0,1.19,0.19,"raw_sum=1; raw_components={""cash"": 0.0119, ""equity"": 0.9862, ""fixed_income"": 0.0, ""other"": 0.0019}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0260869739,LU0260869739,Franklin U.S. Opportunities Fund A(acc)EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0007,100.07,100.07,0.9875,0.0,0.0,0.0132,98.75,0.0,0.0,1.32,True,True,,equity,US_EQUITY,RV,98.75,0.0,0.0,1.32,"raw_sum=1.0007; raw_components={""cash"": 0.0, ""equity"": 0.9875, ""fixed_income"": 0.0, ""other"": 0.0132}; normalized_sum=100.07"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0261948227,LU0261948227,Fidelity Funds - Germany Fund A-Acc-EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9987,0.0006,0.0007,0.0,99.87,0.06,0.07,0.0,True,True,,equity,GLOBAL_EQUITY,RV,99.87,0.06,0.07,0.0,"raw_sum=1; raw_components={""cash"": 0.0007, ""equity"": 0.9987, ""fixed_income"": 0.0006, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0261952682,LU0261952682,Fidelity Funds - Euro 50 Index Fund A-Acc-EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0011,100.11,100.11,1.0,0.0011,0.0,0.0,100.0,0.11,0.0,0.0,True,True,,equity,GLOBAL_EQUITY,RV,100.0,0.11,0.0,0.0,"raw_sum=1.0011; raw_components={""cash"": 0.0, ""equity"": 1.0, ""fixed_income"": 0.0011, ""other"": 0.0}; normalized_sum=100.11"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0264738294,LU0264738294,Janus Henderson Horizon Global Property Equities Fund A2 EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.974,0.0,0.0159,0.0101,97.4,0.0,1.59,1.01,True,True,,real_asset,UNKNOWN,Inmobiliario,97.4,0.0,1.59,1.01,"raw_sum=1; raw_components={""cash"": 0.0159, ""equity"": 0.974, ""fixed_income"": 0.0, ""other"": 0.0101}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0267984697,LU0267984697,Invesco Funds - Invesco India Equity Fund E Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9841,0.0,0.0155,0.0004,98.41,0.0,1.55,0.04,True,True,,equity,GLOBAL_EQUITY,RV,98.41,0.0,1.55,0.04,"raw_sum=1; raw_components={""cash"": 0.0155, ""equity"": 0.9841, ""fixed_income"": 0.0, ""other"": 0.0004}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0270905242,LU0270905242,Pictet-Security R EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9951,0.0004,0.0045,0.0,99.51,0.04,0.45,0.0,True,True,,equity,SECTOR_EQUITY_TECH,RV,99.51,0.04,0.45,0.0,"raw_sum=1; raw_components={""cash"": 0.0045, ""equity"": 0.9951, ""fixed_income"": 0.0004, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0273148055,LU0273148055,DWS Invest Gold and Precious Metals Equities NC,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9935,0.0,0.0047,0.0018,99.35,0.0,0.47,0.18,True,True,,equity,THEMATIC_EQUITY,RV,99.35,0.0,0.47,0.18,"raw_sum=1; raw_components={""cash"": 0.0047, ""equity"": 0.9935, ""fixed_income"": 0.0, ""other"": 0.0018}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0273159177,LU0273159177,DWS Invest Gold and Precious Metals Equities LC,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.9795,0.0,0.0187,0.0019,97.95,0.0,1.87,0.19,True,True,,equity,THEMATIC_EQUITY,RV,97.95,0.0,1.87,0.19,"raw_sum=1.0001; raw_components={""cash"": 0.0187, ""equity"": 0.9795, ""fixed_income"": 0.0, ""other"": 0.0019}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0273690064,LU0273690064,Goldman Sachs Asia Equity Growth & Income - P Cap EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9884,0.0,0.0116,0.0,98.84,0.0,1.16,0.0,True,True,,equity,THEMATIC_EQUITY,RV,98.84,0.0,1.16,0.0,"raw_sum=1; raw_components={""cash"": 0.0116, ""equity"": 0.9884, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0279459456,LU0279459456,Schroder International Selection Fund Global Emerging Market Opportunities A Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9752,0.0,0.0248,0.0,97.52,0.0,2.48,0.0,True,True,,equity,THEMATIC_EQUITY,RV,97.52,0.0,2.48,0.0,"raw_sum=1; raw_components={""cash"": 0.0248, ""equity"": 0.9752, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0279460892,LU0279460892,Schroder International Selection Fund Global Smaller Companies A1 Accumulation,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9756,0.0,0.0244,0.0,97.56,0.0,2.44,0.0,True,True,,equity,GLOBAL_EQUITY,RV,97.56,0.0,2.44,0.0,"raw_sum=1; raw_components={""cash"": 0.0244, ""equity"": 0.9756, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0280435388,LU0280435388,Pictet - Clean Energy Transition P EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.9815,0.0016,0.017,0.0,98.15,0.16,1.7,0.0,True,True,,equity,THEMATIC_EQUITY,RV,98.15,0.16,1.7,0.0,"raw_sum=1.0001; raw_components={""cash"": 0.017, ""equity"": 0.9815, ""fixed_income"": 0.0016, ""other"": 0.0}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0280435461,LU0280435461,Pictet-Clean Energy Transition R EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.9815,0.0016,0.017,0.0,98.15,0.16,1.7,0.0,True,True,,equity,THEMATIC_EQUITY,RV,98.15,0.16,1.7,0.0,"raw_sum=1.0001; raw_components={""cash"": 0.017, ""equity"": 0.9815, ""fixed_income"": 0.0016, ""other"": 0.0}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0282719219,LU0282719219,CT (Lux) - Pan European Small Cap Opportunities Class AE (EUR Accumulation Shares),ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9784,0.0,0.0216,0.0,97.84,0.0,2.16,0.0,True,True,,equity,THEMATIC_EQUITY,RV,97.84,0.0,2.16,0.0,"raw_sum=1; raw_components={""cash"": 0.0216, ""equity"": 0.9784, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0289089384,LU0289089384,JPMorgan Funds - Europe Equity Plus Fund A (perf) (acc) - EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.8834,0.0041,0.1068,0.0057,88.34,0.41,10.68,0.57,True,True,,equity,EUROPE_EQUITY,RV,88.34,0.41,10.68,0.57,"raw_sum=1; raw_components={""cash"": 0.1068, ""equity"": 0.8834, ""fixed_income"": 0.0041, ""other"": 0.0057}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0289214628,LU0289214628,JPMorgan Funds - Europe Equity Plus Fund D (perf) (acc) - EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.8834,0.0041,0.1068,0.0057,88.34,0.41,10.68,0.57,True,True,,equity,EUROPE_EQUITY,RV,88.34,0.41,10.68,0.57,"raw_sum=1; raw_components={""cash"": 0.1068, ""equity"": 0.8834, ""fixed_income"": 0.0041, ""other"": 0.0057}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0293313325,LU0293313325,Allianz Global Investors Fund - Allianz GEM Equity High Dividend AT EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0017,100.17,100.17,0.9966,0.0,0.0,0.0051,99.66,0.0,0.0,0.51,True,True,,equity,THEMATIC_EQUITY,RV,99.66,0.0,0.0,0.51,"raw_sum=1.0017; raw_components={""cash"": 0.0, ""equity"": 0.9966, ""fixed_income"": 0.0, ""other"": 0.0051}; normalized_sum=100.17"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0293313671,LU0293313671,Allianz Global Investors Fund - Allianz GEM Equity High Dividend CT EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0017,100.17,100.17,0.9966,0.0,0.0,0.0051,99.66,0.0,0.0,0.51,True,True,,equity,THEMATIC_EQUITY,RV,99.66,0.0,0.0,0.51,"raw_sum=1.0017; raw_components={""cash"": 0.0, ""equity"": 0.9966, ""fixed_income"": 0.0, ""other"": 0.0051}; normalized_sum=100.17"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0294249692,LU0294249692,Carmignac Portfolio Grande Europe E EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9619,0.0,0.0381,0.0,96.19,0.0,3.81,0.0,True,True,,equity,EUROPE_EQUITY,RV,96.19,0.0,3.81,0.0,"raw_sum=1; raw_components={""cash"": 0.0381, ""equity"": 0.9619, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0300507208,LU0300507208,Generali Investments SICAV - Euro Future Leaders EX,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9573,0.0,0.0427,0.0,95.73,0.0,4.27,0.0,True,True,,equity,THEMATIC_EQUITY,RV,95.73,0.0,4.27,0.0,"raw_sum=1; raw_components={""cash"": 0.0427, ""equity"": 0.9573, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0300741732,LU0300741732,Franklin Natural Resources Fund A(acc)EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9641,0.0,0.0195,0.0164,96.41,0.0,1.95,1.64,True,True,,equity,SECTOR_EQUITY_ENERGY,RV,96.41,0.0,1.95,1.64,"raw_sum=1; raw_components={""cash"": 0.0195, ""equity"": 0.9641, ""fixed_income"": 0.0, ""other"": 0.0164}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0302445910,LU0302445910,Schroder International Selection Fund Global Climate Change Equity A Accumulation,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9883,0.0,0.0117,0.0,98.83,0.0,1.17,0.0,True,True,,equity,THEMATIC_EQUITY,RV,98.83,0.0,1.17,0.0,"raw_sum=1; raw_components={""cash"": 0.0117, ""equity"": 0.9883, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0309468980,LU0309468980,Nordea 1 - Latin American Equity Fund E EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9642,0.0,0.0358,0.0,96.42,0.0,3.58,0.0,True,True,,equity,EMERGING_MARKETS_EQUITY,RV,96.42,0.0,3.58,0.0,"raw_sum=1; raw_components={""cash"": 0.0358, ""equity"": 0.9642, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0313923228,LU0313923228,BlackRock Strategic Funds - European Opportunities Extension Fund A2 EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.978749,0.001581,0.0,0.01967,97.8749,0.1581,0.0,1.967,True,True,,equity,EUROPE_EQUITY,RV,97.8749,0.1581,0.0,1.967,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.978749, ""fixed_income"": 0.001581, ""other"": 0.01967}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0320896664,LU0320896664,Robeco BP US Premium Equities DH €,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9717,0.0,0.0283,0.0,97.17,0.0,2.83,0.0,True,True,,equity,SECTOR_EQUITY_FINANCIALS,RV,97.17,0.0,2.83,0.0,"raw_sum=1; raw_components={""cash"": 0.0283, ""equity"": 0.9717, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0321373184,LU0321373184,Schroder International Selection Fund European Dividend Maximiser B Distribution,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,True,True,,equity,THEMATIC_EQUITY,RV,100.0,0.0,0.0,0.0,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 1.0, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0323041763,LU0323041763,Digital Funds Stars Europe R,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9931,0.0,0.0009,0.006,99.31,0.0,0.09,0.6,True,True,,equity,EUROPE_EQUITY,RV,99.31,0.0,0.09,0.6,"raw_sum=1; raw_components={""cash"": 0.0009, ""equity"": 0.9931, ""fixed_income"": 0.0, ""other"": 0.006}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0326425351,LU0326425351,BlackRock Global Funds - World Mining Fund E2 EUR Hedged,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,0.9999,99.99,99.99,0.975,0.0002,0.0247,0.0,97.5,0.02,2.47,0.0,True,True,,equity,THEMATIC_EQUITY,RV,97.5,0.02,2.47,0.0,"raw_sum=0.9999; raw_components={""cash"": 0.0247, ""equity"": 0.975, ""fixed_income"": 0.0002, ""other"": 0.0}; normalized_sum=99.99"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0329203656,LU0329203656,JPM Global Dividend D (acc) - EUR (hedged),ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9911,0.0,0.0089,0.0,99.11,0.0,0.89,0.0,True,True,,equity,THEMATIC_EQUITY,RV,99.11,0.0,0.89,0.0,"raw_sum=1; raw_components={""cash"": 0.0089, ""equity"": 0.9911, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0329206832,LU0329206832,JPMorgan Investment Funds - Japan Strategic Value Fund D (acc) - EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9692,0.0,0.0308,0.0,96.92,0.0,3.08,0.0,True,True,,equity,JAPAN_EQUITY,RV,96.92,0.0,3.08,0.0,"raw_sum=1; raw_components={""cash"": 0.0308, ""equity"": 0.9692, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0329355670,LU0329355670,Robeco QI Emerging Markets Active Equities D €,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0004,100.04,100.04,1.0,0.0,0.0004,0.0,100.0,0.0,0.04,0.0,True,True,,equity,THEMATIC_EQUITY,RV,100.0,0.0,0.04,0.0,"raw_sum=1.0004; raw_components={""cash"": 0.0004, ""equity"": 1.0, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100.04"
